location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
Monaco,03/05/2020,0,0,39244,,,13.8
Monaco,04/05/2020,0,0,39244,,,13.8
Monaco,05/05/2020,0,0,39244,,,13.8
Monaco,06/05/2020,0,0,39244,,,13.8
Monaco,07/05/2020,0,0,39244,,,13.8
Monaco,08/05/2020,0,0,39244,,,13.8
Monaco,09/05/2020,0,0,39244,,,13.8
Monaco,10/05/2020,1,0,39244,,,13.8
Monaco,11/05/2020,0,0,39244,,,13.8
Monaco,12/05/2020,0,0,39244,,,13.8
Monaco,13/05/2020,0,0,39244,,,13.8
Monaco,14/05/2020,0,0,39244,,,13.8
Monaco,15/05/2020,0,0,39244,,,13.8
Monaco,16/05/2020,0,1,39244,,,13.8
Monaco,17/05/2020,0,0,39244,,,13.8
Monaco,18/05/2020,0,0,39244,,,13.8
Monaco,19/05/2020,1,0,39244,,,13.8
Monaco,20/05/2020,0,0,39244,,,13.8
Monaco,21/05/2020,0,0,39244,,,13.8
Monaco,22/05/2020,0,0,39244,,,13.8
Monaco,23/05/2020,0,0,39244,,,13.8
Monaco,24/05/2020,1,0,39244,,,13.8
Monaco,25/05/2020,0,0,39244,,,13.8
Monaco,26/05/2020,0,0,39244,,,13.8
Monaco,27/05/2020,0,0,39244,,,13.8
Monaco,28/05/2020,0,0,39244,,,13.8
Monaco,29/05/2020,0,0,39244,,,13.8
Monaco,30/05/2020,0,0,39244,,,13.8
Monaco,31/05/2020,1,0,39244,,,13.8
Monaco,01/06/2020,0,0,39244,,,13.8
Monaco,02/06/2020,0,0,39244,,,13.8
Monaco,03/06/2020,0,0,39244,,,13.8
Monaco,04/06/2020,0,0,39244,,,13.8
Monaco,05/06/2020,0,0,39244,,,13.8
Monaco,06/06/2020,0,0,39244,,,13.8
Monaco,07/06/2020,0,0,39244,,,13.8
Monaco,08/06/2020,0,0,39244,,,13.8
Monaco,09/06/2020,0,0,39244,,,13.8
Monaco,10/06/2020,0,0,39244,,,13.8
Mongolia,10/03/2020,1,0,3278292,4.031,11840.846,7
Mongolia,15/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,18/03/2020,3,0,3278292,4.031,11840.846,7
Mongolia,19/03/2020,1,0,3278292,4.031,11840.846,7
Mongolia,20/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,21/03/2020,1,0,3278292,4.031,11840.846,7
Mongolia,22/03/2020,4,0,3278292,4.031,11840.846,7
Mongolia,23/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,24/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,25/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,26/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,27/03/2020,1,0,3278292,4.031,11840.846,7
Mongolia,28/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,29/03/2020,1,0,3278292,4.031,11840.846,7
Mongolia,30/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,31/03/2020,0,0,3278292,4.031,11840.846,7
Mongolia,01/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,02/04/2020,2,0,3278292,4.031,11840.846,7
Mongolia,03/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,04/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,05/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,06/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,07/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,08/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,09/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,10/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,11/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,12/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,13/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,14/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,15/04/2020,14,0,3278292,4.031,11840.846,7
Mongolia,16/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,17/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,18/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,19/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,20/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,21/04/2020,2,0,3278292,4.031,11840.846,7
Mongolia,22/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,23/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,24/04/2020,1,0,3278292,4.031,11840.846,7
Mongolia,25/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,26/04/2020,2,0,3278292,4.031,11840.846,7
Mongolia,27/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,28/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,29/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,30/04/2020,0,0,3278292,4.031,11840.846,7
Mongolia,01/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,02/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,03/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,04/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,05/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,06/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,07/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,08/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,09/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,10/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,11/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,12/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,13/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,14/05/2020,19,0,3278292,4.031,11840.846,7
Mongolia,15/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,16/05/2020,74,0,3278292,4.031,11840.846,7
Mongolia,17/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,18/05/2020,4,0,3278292,4.031,11840.846,7
Mongolia,19/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,20/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,21/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,22/05/2020,1,0,3278292,4.031,11840.846,7
Mongolia,23/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,24/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,25/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,26/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,27/05/2020,7,0,3278292,4.031,11840.846,7
Mongolia,28/05/2020,13,0,3278292,4.031,11840.846,7
Mongolia,29/05/2020,18,0,3278292,4.031,11840.846,7
Mongolia,30/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,31/05/2020,0,0,3278292,4.031,11840.846,7
Mongolia,01/06/2020,6,0,3278292,4.031,11840.846,7
Mongolia,02/06/2020,0,0,3278292,4.031,11840.846,7
Mongolia,03/06/2020,0,0,3278292,4.031,11840.846,7
Mongolia,04/06/2020,1,0,3278292,4.031,11840.846,7
Mongolia,05/06/2020,5,0,3278292,4.031,11840.846,7
Mongolia,06/06/2020,0,0,3278292,4.031,11840.846,7
Mongolia,07/06/2020,2,0,3278292,4.031,11840.846,7
Mongolia,08/06/2020,1,0,3278292,4.031,11840.846,7
Mongolia,09/06/2020,0,0,3278292,4.031,11840.846,7
Mongolia,10/06/2020,0,0,3278292,4.031,11840.846,7
Montenegro,18/03/2020,2,0,628062,14.762,16409.288,3.861
Montenegro,19/03/2020,6,0,628062,14.762,16409.288,3.861
Montenegro,20/03/2020,5,0,628062,14.762,16409.288,3.861
Montenegro,21/03/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,22/03/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,23/03/2020,7,0,628062,14.762,16409.288,3.861
Montenegro,24/03/2020,6,0,628062,14.762,16409.288,3.861
Montenegro,25/03/2020,20,0,628062,14.762,16409.288,3.861
Montenegro,26/03/2020,6,0,628062,14.762,16409.288,3.861
Montenegro,27/03/2020,14,1,628062,14.762,16409.288,3.861
Montenegro,28/03/2020,8,0,628062,14.762,16409.288,3.861
Montenegro,29/03/2020,9,0,628062,14.762,16409.288,3.861
Montenegro,30/03/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,31/03/2020,6,0,628062,14.762,16409.288,3.861
Montenegro,01/04/2020,18,0,628062,14.762,16409.288,3.861
Montenegro,02/04/2020,14,0,628062,14.762,16409.288,3.861
Montenegro,03/04/2020,21,1,628062,14.762,16409.288,3.861
Montenegro,04/04/2020,30,0,628062,14.762,16409.288,3.861
Montenegro,05/04/2020,27,0,628062,14.762,16409.288,3.861
Montenegro,06/04/2020,13,0,628062,14.762,16409.288,3.861
Montenegro,07/04/2020,19,0,628062,14.762,16409.288,3.861
Montenegro,08/04/2020,8,0,628062,14.762,16409.288,3.861
Montenegro,09/04/2020,8,0,628062,14.762,16409.288,3.861
Montenegro,10/04/2020,3,0,628062,14.762,16409.288,3.861
Montenegro,11/04/2020,5,0,628062,14.762,16409.288,3.861
Montenegro,12/04/2020,6,0,628062,14.762,16409.288,3.861
Montenegro,13/04/2020,9,1,628062,14.762,16409.288,3.861
Montenegro,14/04/2020,2,0,628062,14.762,16409.288,3.861
Montenegro,15/04/2020,9,1,628062,14.762,16409.288,3.861
Montenegro,16/04/2020,5,0,628062,14.762,16409.288,3.861
Montenegro,17/04/2020,15,0,628062,14.762,16409.288,3.861
Montenegro,18/04/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,19/04/2020,4,1,628062,14.762,16409.288,3.861
Montenegro,20/04/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,21/04/2020,4,0,628062,14.762,16409.288,3.861
Montenegro,22/04/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,23/04/2020,2,0,628062,14.762,16409.288,3.861
Montenegro,24/04/2020,4,0,628062,14.762,16409.288,3.861
Montenegro,25/04/2020,0,1,628062,14.762,16409.288,3.861
Montenegro,26/04/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,27/04/2020,1,1,628062,14.762,16409.288,3.861
Montenegro,28/04/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,29/04/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,30/04/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,01/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,02/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,03/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,04/05/2020,0,1,628062,14.762,16409.288,3.861
Montenegro,05/05/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,06/05/2020,1,0,628062,14.762,16409.288,3.861
Montenegro,07/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,08/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,09/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,10/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,11/05/2020,0,1,628062,14.762,16409.288,3.861
Montenegro,12/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,13/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,14/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,15/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,16/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,17/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,18/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,19/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,20/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,21/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,22/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,23/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,24/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,25/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,26/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,27/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,28/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,29/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,30/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,31/05/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,01/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,02/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,03/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,04/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,05/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,06/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,07/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,08/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,09/06/2020,0,0,628062,14.762,16409.288,3.861
Montenegro,10/06/2020,0,0,628062,14.762,16409.288,3.861
Montserrat,21/03/2020,1,0,4999,,,
Montserrat,22/03/2020,0,0,4999,,,
Montserrat,23/03/2020,0,0,4999,,,
Montserrat,24/03/2020,0,0,4999,,,
Montserrat,25/03/2020,0,0,4999,,,
Montserrat,26/03/2020,0,0,4999,,,
Montserrat,27/03/2020,4,0,4999,,,
Montserrat,28/03/2020,0,0,4999,,,
Montserrat,29/03/2020,0,0,4999,,,
Montserrat,30/03/2020,0,0,4999,,,
Montserrat,31/03/2020,0,0,4999,,,
Montserrat,02/04/2020,0,0,4999,,,
Montserrat,03/04/2020,0,0,4999,,,
Montserrat,04/04/2020,0,0,4999,,,
Montserrat,05/04/2020,1,0,4999,,,
Montserrat,06/04/2020,0,0,4999,,,
Montserrat,07/04/2020,0,0,4999,,,
Montserrat,08/04/2020,0,0,4999,,,
Montserrat,09/04/2020,3,0,4999,,,
Montserrat,10/04/2020,0,0,4999,,,
Montserrat,11/04/2020,0,0,4999,,,
Montserrat,12/04/2020,0,0,4999,,,
Montserrat,13/04/2020,2,0,4999,,,
Montserrat,14/04/2020,0,0,4999,,,
Montserrat,15/04/2020,0,0,4999,,,
Montserrat,16/04/2020,0,0,4999,,,
Montserrat,17/04/2020,0,0,4999,,,
Montserrat,18/04/2020,0,0,4999,,,
Montserrat,19/04/2020,0,0,4999,,,
Montserrat,20/04/2020,0,0,4999,,,
Montserrat,21/04/2020,0,0,4999,,,
Montserrat,22/04/2020,0,0,4999,,,
Montserrat,23/04/2020,0,0,4999,,,
Montserrat,24/04/2020,0,0,4999,,,
Montserrat,25/04/2020,0,0,4999,,,
Montserrat,26/04/2020,0,1,4999,,,
Montserrat,27/04/2020,0,0,4999,,,
Montserrat,28/04/2020,0,0,4999,,,
Montserrat,29/04/2020,0,0,4999,,,
Montserrat,30/04/2020,0,0,4999,,,
Montserrat,01/05/2020,0,0,4999,,,
Montserrat,02/05/2020,0,0,4999,,,
Montserrat,03/05/2020,0,0,4999,,,
Montserrat,04/05/2020,0,0,4999,,,
Montserrat,05/05/2020,0,0,4999,,,
Montserrat,06/05/2020,0,0,4999,,,
Montserrat,07/05/2020,0,0,4999,,,
Montserrat,08/05/2020,0,0,4999,,,
Montserrat,09/05/2020,0,0,4999,,,
Montserrat,10/05/2020,0,0,4999,,,
Montserrat,11/05/2020,0,0,4999,,,
Montserrat,12/05/2020,0,0,4999,,,
Montserrat,13/05/2020,0,0,4999,,,
Montserrat,14/05/2020,0,0,4999,,,
Montserrat,15/05/2020,0,0,4999,,,
Montserrat,16/05/2020,0,0,4999,,,
Montserrat,17/05/2020,0,0,4999,,,
Montserrat,18/05/2020,0,0,4999,,,
Montserrat,19/05/2020,0,0,4999,,,
Montserrat,20/05/2020,0,0,4999,,,
Montserrat,21/05/2020,0,0,4999,,,
Montserrat,22/05/2020,0,0,4999,,,
Montserrat,23/05/2020,0,0,4999,,,
Montserrat,24/05/2020,0,0,4999,,,
Montserrat,25/05/2020,0,0,4999,,,
Montserrat,26/05/2020,0,0,4999,,,
Montserrat,27/05/2020,0,0,4999,,,
Montserrat,28/05/2020,0,0,4999,,,
Montserrat,29/05/2020,0,0,4999,,,
Montserrat,30/05/2020,0,0,4999,,,
Montserrat,31/05/2020,0,0,4999,,,
Montserrat,01/06/2020,0,0,4999,,,
Montserrat,02/06/2020,0,0,4999,,,
Montserrat,03/06/2020,0,0,4999,,,
Montserrat,04/06/2020,0,0,4999,,,
Montserrat,05/06/2020,0,0,4999,,,
Montserrat,06/06/2020,0,0,4999,,,
Montserrat,07/06/2020,0,0,4999,,,
Montserrat,08/06/2020,0,0,4999,,,
Montserrat,09/06/2020,0,0,4999,,,
Montserrat,10/06/2020,0,0,4999,,,
Morocco,07/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,08/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,09/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,10/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,11/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,12/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,13/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,14/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,15/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,16/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,17/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,18/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,19/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,20/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,21/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,22/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,23/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,24/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,25/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,26/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,27/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,28/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,29/02/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,01/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,02/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,03/03/2020,1,0,36910558,6.769,7485.013,1.1
Morocco,04/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,05/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,06/03/2020,1,0,36910558,6.769,7485.013,1.1
Morocco,07/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,08/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,09/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,10/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,11/03/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,12/03/2020,3,1,36910558,6.769,7485.013,1.1
Morocco,13/03/2020,1,0,36910558,6.769,7485.013,1.1
Morocco,14/03/2020,1,0,36910558,6.769,7485.013,1.1
Morocco,15/03/2020,11,0,36910558,6.769,7485.013,1.1
Morocco,16/03/2020,10,0,36910558,6.769,7485.013,1.1
Morocco,17/03/2020,9,0,36910558,6.769,7485.013,1.1
Morocco,18/03/2020,7,1,36910558,6.769,7485.013,1.1
Morocco,19/03/2020,10,0,36910558,6.769,7485.013,1.1
Morocco,20/03/2020,9,0,36910558,6.769,7485.013,1.1
Morocco,21/03/2020,23,1,36910558,6.769,7485.013,1.1
Morocco,22/03/2020,10,0,36910558,6.769,7485.013,1.1
Morocco,23/03/2020,19,1,36910558,6.769,7485.013,1.1
Morocco,24/03/2020,19,0,36910558,6.769,7485.013,1.1
Morocco,25/03/2020,36,1,36910558,6.769,7485.013,1.1
Morocco,26/03/2020,55,1,36910558,6.769,7485.013,1.1
Morocco,27/03/2020,50,4,36910558,6.769,7485.013,1.1
Morocco,28/03/2020,70,13,36910558,6.769,7485.013,1.1
Morocco,29/03/2020,13,0,36910558,6.769,7485.013,1.1
Morocco,30/03/2020,121,3,36910558,6.769,7485.013,1.1
Morocco,31/03/2020,77,7,36910558,6.769,7485.013,1.1
Morocco,01/04/2020,61,3,36910558,6.769,7485.013,1.1
Morocco,02/04/2020,37,3,36910558,6.769,7485.013,1.1
Morocco,03/04/2020,54,5,36910558,6.769,7485.013,1.1
Morocco,04/04/2020,0,0,36910558,6.769,7485.013,1.1
Morocco,05/04/2020,211,15,36910558,6.769,7485.013,1.1
Morocco,06/04/2020,102,11,36910558,6.769,7485.013,1.1
Morocco,07/04/2020,99,10,36910558,6.769,7485.013,1.1
Morocco,08/04/2020,64,10,36910558,6.769,7485.013,1.1
Morocco,09/04/2020,91,3,36910558,6.769,7485.013,1.1
Morocco,10/04/2020,99,4,36910558,6.769,7485.013,1.1
Morocco,11/04/2020,74,10,36910558,6.769,7485.013,1.1
Morocco,12/04/2020,97,4,36910558,6.769,7485.013,1.1
Morocco,13/04/2020,116,7,36910558,6.769,7485.013,1.1
Morocco,14/04/2020,102,8,36910558,6.769,7485.013,1.1
Morocco,15/04/2020,125,0,36910558,6.769,7485.013,1.1
Morocco,16/04/2020,136,1,36910558,6.769,7485.013,1.1
Morocco,17/04/2020,259,3,36910558,6.769,7485.013,1.1
Morocco,18/04/2020,281,5,36910558,6.769,7485.013,1.1
Morocco,19/04/2020,121,2,36910558,6.769,7485.013,1.1
Morocco,20/04/2020,170,4,36910558,6.769,7485.013,1.1
Morocco,21/04/2020,191,2,36910558,6.769,7485.013,1.1
Morocco,22/04/2020,163,2,36910558,6.769,7485.013,1.1
Morocco,23/04/2020,168,4,36910558,6.769,7485.013,1.1
Morocco,24/04/2020,191,6,36910558,6.769,7485.013,1.1
Morocco,25/04/2020,190,3,36910558,6.769,7485.013,1.1
Morocco,26/04/2020,139,1,36910558,6.769,7485.013,1.1
Morocco,27/04/2020,168,2,36910558,6.769,7485.013,1.1
Morocco,28/04/2020,55,1,36910558,6.769,7485.013,1.1
Morocco,29/04/2020,132,3,36910558,6.769,7485.013,1.1
Morocco,30/04/2020,69,3,36910558,6.769,7485.013,1.1
Morocco,01/05/2020,102,2,36910558,6.769,7485.013,1.1
Morocco,02/05/2020,146,1,36910558,6.769,7485.013,1.1
Morocco,03/05/2020,160,2,36910558,6.769,7485.013,1.1
Morocco,04/05/2020,174,1,36910558,6.769,7485.013,1.1
Morocco,05/05/2020,140,5,36910558,6.769,7485.013,1.1
Morocco,06/05/2020,176,2,36910558,6.769,7485.013,1.1
Morocco,07/05/2020,189,2,36910558,6.769,7485.013,1.1
Morocco,08/05/2020,140,0,36910558,6.769,7485.013,1.1
Morocco,09/05/2020,163,3,36910558,6.769,7485.013,1.1
Morocco,10/05/2020,199,0,36910558,6.769,7485.013,1.1
Morocco,11/05/2020,153,2,36910558,6.769,7485.013,1.1
Morocco,12/05/2020,218,0,36910558,6.769,7485.013,1.1
Morocco,13/05/2020,137,0,36910558,6.769,7485.013,1.1
Morocco,14/05/2020,94,0,36910558,6.769,7485.013,1.1
Morocco,15/05/2020,95,2,36910558,6.769,7485.013,1.1
Morocco,16/05/2020,45,0,36910558,6.769,7485.013,1.1
Morocco,17/05/2020,89,2,36910558,6.769,7485.013,1.1
Morocco,18/05/2020,129,0,36910558,6.769,7485.013,1.1
Morocco,19/05/2020,82,0,36910558,6.769,7485.013,1.1
Morocco,20/05/2020,71,1,36910558,6.769,7485.013,1.1
Morocco,21/05/2020,110,1,36910558,6.769,7485.013,1.1
Morocco,22/05/2020,78,2,36910558,6.769,7485.013,1.1
Morocco,23/05/2020,121,1,36910558,6.769,7485.013,1.1
Morocco,24/05/2020,74,1,36910558,6.769,7485.013,1.1
Morocco,25/05/2020,27,1,36910558,6.769,7485.013,1.1
Morocco,26/05/2020,99,1,36910558,6.769,7485.013,1.1
Morocco,27/05/2020,45,2,36910558,6.769,7485.013,1.1
Morocco,28/05/2020,24,0,36910558,6.769,7485.013,1.1
Morocco,29/05/2020,42,0,36910558,6.769,7485.013,1.1
Morocco,30/05/2020,71,0,36910558,6.769,7485.013,1.1
Morocco,31/05/2020,66,2,36910558,6.769,7485.013,1.1
Morocco,01/06/2020,27,1,36910558,6.769,7485.013,1.1
Morocco,02/06/2020,26,0,36910558,6.769,7485.013,1.1
Morocco,03/06/2020,33,1,36910558,6.769,7485.013,1.1
Morocco,04/06/2020,56,0,36910558,6.769,7485.013,1.1
Morocco,05/06/2020,81,2,36910558,6.769,7485.013,1.1
Morocco,06/06/2020,68,0,36910558,6.769,7485.013,1.1
Morocco,07/06/2020,61,0,36910558,6.769,7485.013,1.1
Morocco,08/06/2020,92,0,36910558,6.769,7485.013,1.1
Morocco,09/06/2020,78,0,36910558,6.769,7485.013,1.1
Morocco,10/06/2020,135,2,36910558,6.769,7485.013,1.1
Mozambique,23/03/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,24/03/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,25/03/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,26/03/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,27/03/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,28/03/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,29/03/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,30/03/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,31/03/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,01/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,02/04/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,03/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,04/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,05/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,06/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,07/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,08/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,09/04/2020,7,0,31255435,3.158,1136.103,0.7
Mozambique,10/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,11/04/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,12/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,13/04/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,14/04/2020,6,0,31255435,3.158,1136.103,0.7
Mozambique,15/04/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,16/04/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,17/04/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,18/04/2020,3,0,31255435,3.158,1136.103,0.7
Mozambique,19/04/2020,1,0,31255435,3.158,1136.103,0.7
Mozambique,20/04/2020,4,0,31255435,3.158,1136.103,0.7
Mozambique,21/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,22/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,23/04/2020,2,0,31255435,3.158,1136.103,0.7
Mozambique,24/04/2020,5,0,31255435,3.158,1136.103,0.7
Mozambique,25/04/2020,19,0,31255435,3.158,1136.103,0.7
Mozambique,26/04/2020,5,0,31255435,3.158,1136.103,0.7
Mozambique,27/04/2020,6,0,31255435,3.158,1136.103,0.7
Mozambique,28/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,29/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,30/04/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,01/05/2020,0,0,31255435,3.158,1136.103,0.7
Mozambique,02/05/2020,3,0,31255435,3.158,1136.103,0.7
